1.094068697772338172e+00 8.552159294529450007e-01 7.130117042829763330e-01 5.412179138784432020e-01 3.959901301425025610e-01 2.792090884882538204e-01 1.863765126909560643e-01 1.163603177449954451e-01 6.782091041788199104e-02 3.723030059037492345e-02 1.865532841295701114e-02 8.203562210258122725e-03
1.125446047964437701e+00 8.848933070700277792e-01 7.420468411761803607e-01 5.674585257747895017e-01 4.184438793702182080e-01 2.975617703561969085e-01 2.004143498053931327e-01 1.264807888802723101e-01 7.460323654074584032e-02 4.154315858677479212e-02 2.108674341300380284e-02 9.576706870981889844e-03
1.156572237022631011e+00 9.146315806199831755e-01 7.713657689546713492e-01 5.940884029586805948e-01 4.414744087317858945e-01 3.165701852325800147e-01 2.151137723140714719e-01 1.371568305273178356e-01 8.188477012215303330e-02 4.619966225895910661e-02 2.377547475519992126e-02 1.108545795253770491e-02
1.187378698125551191e+00 9.443957160870731782e-01 8.009284715797874155e-01 6.210484219592019572e-01 4.650710842065686745e-01 3.362065430666410504e-01 2.304846687292100849e-01 1.484013938321805670e-01 8.967029153687552934e-02 5.120578335107951740e-02 2.674964780874986015e-02 1.273510715357176540e-02
1.217873076981594416e+00 9.741308151641029367e-01 8.307147349671338832e-01 6.483035751060615137e-01 4.891962398846012583e-01 3.564511787907108098e-01 2.464974162846807482e-01 1.602351822124464253e-01 9.795460873131237034e-02 5.658343908917857351e-02 3.002444872649471727e-02 1.453803640808451307e-02
1.248072285924903158e+00 1.003763610413254792e+00 8.607223642476158343e-01 6.758199383149604555e-01 5.138003101472318201e-01 3.772851869221402477e-01 2.631264731965481385e-01 1.726794258150985417e-01 1.067224687386838927e-01 6.236488991350229438e-02 3.360268385384378165e-02 1.651475500934603338e-02
1.277992828821524540e+00 1.033248427608731035e+00 8.908866424223989000e-01 7.035867963109050383e-01 5.388121237061698210e-01 3.987012187057843993e-01 2.803588463754289606e-01 1.857431722277308739e-01 1.159673774900491228e-01 6.857478318138846007e-02 3.748174598329444968e-02 1.869151908214166172e-02
1.307676983596819165e+00 1.062561245605773808e+00 9.211592871244805858e-01 7.316040448080669556e-01 5.641689097850980383e-01 4.206697407197457772e-01 2.981801216860815451e-01 1.994016741612443522e-01 1.257025431263226745e-01 7.522817630076311657e-02 4.165878064345968773e-02 2.109479583571358119e-02
1.337146291274195375e+00 1.091691949188709376e+00 9.514901067899651510e-01 7.598782042879209664e-01 5.898226179159942184e-01 4.431546211211873088e-01 3.165566259880181477e-01 2.136309488853326555e-01 1.359588824584328226e-01 8.231730621112619273e-02 4.613912997593471593e-02 2.374613776485059308e-02
1.366421448369157021e+00 1.120632819078422715e+00 9.818463115085340753e-01 7.883511053611009789e-01 6.157493881407023473e-01 4.661173471853119477e-01 3.354713756039303663e-01 2.284093023420925850e-01 1.467629589678996205e-01 8.982560657666352477e-02 5.093858066068212426e-02 2.665599445176481189e-02
1.395550585193081838e+00 1.149410050200960320e+00 1.012195837208943905e+00 8.169991915290798490e-01 6.419143177285382418e-01 4.894969452675550503e-01 3.549171631691325213e-01 2.437083196372172300e-01 1.581190347555532782e-01 9.774221746547200051e-02 5.607924818754790597e-02 2.981902147521915333e-02
1.424512449345054721e+00 1.178097158130613220e+00 1.042467761593608433e+00 8.458259503502538745e-01 6.683034098601294826e-01 5.132262072858685409e-01 3.748837874236492507e-01 2.594765562926321101e-01 1.700256614911930531e-01 1.060630133780403883e-01 6.158085431280635458e-02 3.322277253520865281e-02
1.453354568401926006e+00 1.206728661727547003e+00 1.072656971114560598e+00 8.562966644637599600e-01 6.949123373339450849e-01 5.372437189289628323e-01 3.953578393227600851e-01 2.756842945587656968e-01 1.824590219116107304e-01 1.147996993999516879e-01 6.744976573625484362e-02 3.685624389772925585e-02
1.482131684608605671e+00 1.235386218384868728e+00 1.102759133841592076e+00 9.038234402096210207e-01 7.217421056336978946e-01 5.614809958037125792e-01 4.162942629048752008e-01 2.923207152660639574e-01 1.953862304975575170e-01 1.239691178829365609e-01 7.367520736853136465e-02 4.071862047437226073e-02
1.510868372180520280e+00 1.264149419194146251e+00 1.132800564955372513e+00 9.329413997778891465e-01 7.487692826864456030e-01 6.508376507774429331e-01 4.376372526065688828e-01 3.093813620210890125e-01 2.087383732562669292e-01 1.336056455236528107e-01 8.022811629485658569e-02 4.482329274126094915e-02
1.539795496224847238e+00 1.293029322052633212e+00 1.162856184351705346e+00 9.621196606488963132e-01 7.759324673732380662e-01 6.105293989492976969e-01 4.593073428144675563e-01 3.268575071693733403e-01 2.224471970985603952e-01 1.437395829663005997e-01 8.707150539265846867e-02 4.919549625537263798e-02
1.566083445058078505e+00 1.321873129126686752e+00 1.194600279613844629e+00 9.940325567048243771e-01 8.062968851596515885e-01 6.384576616999708687e-01 4.839773423720961087e-01 3.470827919802305095e-01 2.381409560332156672e-01 1.557318960319361567e-01 9.514988029859493268e-02 5.443272359915126563e-02
1.591282898024067194e+00 1.350152967805434923e+00 1.226167935902590100e+00 1.026033278593322828e+00 8.371563967375046378e-01 6.670292136625449730e-01 5.093698714476674327e-01 3.682323430268931164e-01 2.545590174077269063e-01 1.684506511230792758e-01 1.038318223309855348e-01 6.014631270777673344e-02
1.615601462014838230e+00 1.377778804372185251e+00 1.257433429068161912e+00 1.057867175729196418e+00 8.682854136615696383e-01 6.960434641423958180e-01 5.352986088494262606e-01 3.901410374384092217e-01 2.716349729276915093e-01 1.817673413869745347e-01 1.131166249583413080e-01 6.630055204333364094e-02
1.603465633035367821e+00 1.404733430967243013e+00 1.288351973778030457e+00 1.089492298838888873e+00 8.995875790086569346e-01 7.254989483710969633e-01 5.617261885376293451e-01 4.127508636568651967e-01 2.894154785123509432e-01 1.956575203372389604e-01 1.230370245283107511e-01 7.289510284280167896e-02
1.662279561754334667e+00 1.430907286618035901e+00 1.318870262528528681e+00 1.120893953673113952e+00 9.309864896144424140e-01 7.553207807529980222e-01 5.886634224122428982e-01 4.359983971876985054e-01 3.079386692545031945e-01 2.101166489098744983e-01 1.335963690942323645e-01 7.993705227136223279e-02
1.685225587808436565e+00 1.456306787996329843e+00 1.348918238930572944e+00 1.152054514151025666e+00 9.623968150746028405e-01 8.740385341044418777e-01 6.160930273519000799e-01 4.598420799895539535e-01 3.272071170841360233e-01 2.251369946449808535e-01 1.447797538877640955e-01 8.744901321288456320e-02
1.708473581173550304e+00 1.480911384191232250e+00 1.378437315609969849e+00 1.182953249145567209e+00 9.937086840405178201e-01 8.159586954836307582e-01 6.439902207251775312e-01 4.842521709995984969e-01 3.471968116692161210e-01 2.407442001875677307e-01 1.565620123470348735e-01 9.545955191880055313e-02
1.732483966470494963e+00 1.504691734619296062e+00 1.407424164121216403e+00 1.213558103851495762e+00 1.024850441714274529e+00 8.466889378275092026e-01 6.723113861082650189e-01 5.092038586543757850e-01 3.679025053081687591e-01 2.569685191980878858e-01 1.689112883650366881e-01 1.039931991278205542e-01
1.757731273067327793e+00 1.527787727673864060e+00 1.435799855126017599e+00 1.243871570675909366e+00 1.055752711774953667e+00 8.776026017636647802e-01 7.010396650976474797e-01 5.346512538542991244e-01 3.892841327851095379e-01 2.738528134837426298e-01 1.817883439109494459e-01 1.130721936710313430e-01
1.784538539056982120e+00 1.550379701012092326e+00 1.463528293358161037e+00 1.273847808682857075e+00 1.086412125723036359e+00 9.085697237103088630e-01 7.301822850506251017e-01 5.605665150142306041e-01 4.112952258182841492e-01 2.914010884847357818e-01 1.951812412868700330e-01 1.227077605615912448e-01
1.813169623305525668e+00 1.572783768368019919e+00 1.490586018791227874e+00 1.303421708212517238e+00 1.116837263352970622e+00 9.394816600391073802e-01 7.596925049480359737e-01 5.869390765238601260e-01 4.338918483361901002e-01 3.096278418904483964e-01 2.090900388024234113e-01 1.328829684548705758e-01
1.803402286138400479e+00 1.595423628075991695e+00 1.516893627758286511e+00 1.332593467170298585e+00 1.147001654832011663e+00 9.702502277346446435e-01 7.895254692551942899e-01 6.137337916748217825e-01 4.570475142931816337e-01 3.285096192930244685e-01 2.235556709213845639e-01 1.435518194779392132e-01
1.875956075939924306e+00 1.618813174018348455e+00 1.542533678015420850e+00 1.361306282988924421e+00 1.176902184783325866e+00 1.000786904463704108e+00 8.196307578925694504e-01 6.409235945612919982e-01 4.807364000389687808e-01 3.480209329311179101e-01 2.385939019578206255e-01 1.546769287119056646e-01
1.910034597705247084e+00 1.645167256583401016e+00 1.569326481265995943e+00 1.391300805719754896e+00 1.207906538038702626e+00 1.031768904970943534e+00 8.502812805090531612e-01 6.689189209078066911e-01 5.053642109519848047e-01 3.687800397777097894e-01 2.548814093639978906e-01 1.668027070336796369e-01
1.944312380673162810e+00 1.673093876948489989e+00 1.595809198164429121e+00 1.421014677204878840e+00 1.238977237218604976e+00 1.062886830161981822e+00 8.810431699774163850e-01 6.974979650998933689e-01 5.304745309821577992e-01 3.902567972318941592e-01 2.718719010679838677e-01 1.795884163576556003e-01
1.978068006922688804e+00 1.702634841739674165e+00 1.622256106924849117e+00 1.450301502793656550e+00 1.270051322528525706e+00 1.094218301577553953e+00 9.119201377246333173e-01 7.266167239913274845e-01 5.561141844158954406e-01 4.124150883533909129e-01 2.896435400867380383e-01 1.930197303062507475e-01
2.010724438693032301e+00 1.733366064450835742e+00 1.648955253224801076e+00 1.479397798905661920e+00 1.301131959909906044e+00 1.125909827971784294e+00 9.432188853320651045e-01 7.562768585701585833e-01 5.826166906593114314e-01 4.353106505635270240e-01 3.081063915514919982e-01 2.070034038411540933e-01
2.041591218830860033e+00 1.765049344873546477e+00 1.675897288787036032e+00 1.508151384664478067e+00 1.332274221515276302e+00 1.157859520892408067e+00 9.750948121917696332e-01 7.864961441172763079e-01 6.100234343908977896e-01 4.590526567931475510e-01 3.272869917574078302e-01 2.215523121646574833e-01
2.070841353918345451e+00 1.797828823294308931e+00 1.703674127253103521e+00 1.536404330228533288e+00 1.363317530764573737e+00 1.189767642829610450e+00 1.007131003151791049e+00 8.170562181046149286e-01 6.379012018880476642e-01 4.834964068134440796e-01 3.472698024439299092e-01 2.367578799313764526e-01
2.098004476548719133e+00 1.831152342404905875e+00 1.732883484665678209e+00 1.563917893296034034e+00 1.394057611474780911e+00 1.221674664833752644e+00 1.039045233039618266e+00 8.481581036980014865e-01 6.661908370648795819e-01 5.086399335187605786e-01 3.681631570370716422e-01 2.529832628787456739e-01
2.123470997682095351e+00 1.864693928054349081e+00 1.763720106189214931e+00 1.591260822881497283e+00 1.424513685989103218e+00 1.253571128734036755e+00 1.070974988129985261e+00 8.794406263300065252e-01 6.949177849704079035e-01 5.342901198910957605e-01 3.897092965258573960e-01 2.698819333233528073e-01
2.147036521729707825e+00 1.897661448691434494e+00 1.796164211376974684e+00 1.618671324735778017e+00 1.454586846615139706e+00 1.285519563754300876e+00 1.103017547363438489e+00 9.109201756226014135e-01 7.241769697307978149e-01 5.605340200717914279e-01 4.119873383798525190e-01 2.875318873068909431e-01
2.168272215390097735e+00 1.929399429297456336e+00 1.829887648308762049e+00 1.646413311814408420e+00 1.484229361141555348e+00 1.317505387100815772e+00 1.135240857120873414e+00 9.426232008088187841e-01 7.540192600040915849e-01 5.874446029471068753e-01 4.350721949690354862e-01 3.059669619685317365e-01
2.188383680650667351e+00 1.960048342040341618e+00 1.864983692570144402e+00 1.675013461900091150e+00 1.513502736225976975e+00 1.349396271286339655e+00 1.167506677636860779e+00 9.743852821115507323e-01 7.842175860689462041e-01 6.148058854488052116e-01 4.587506396194510616e-01 3.250869258418243035e-01
