6.350505064484344153e-01 4.319798449528216011e-01 2.844012999441554723e-01 1.653897643289213015e-01 9.094737490822961401e-02 4.479499733610397411e-02 1.937800451662554518e-02 6.836710236905292441e-03 1.569652711477773121e-03 1.954862581028527619e-04 3.140680526789901736e-05 0.000000000000000000e+00
6.623300904882650775e-01 4.547121240193490732e-01 3.022748581933638601e-01 1.779207708539470856e-01 9.908802085514911706e-02 4.956895482774395512e-02 2.185202063751523482e-02 8.048685525745599700e-03 1.997903614658452700e-03 2.797044809142736586e-04 4.700054305325676558e-05 0.000000000000000000e+00
6.895171143663116897e-01 4.777027026871101811e-01 3.205295391937866833e-01 1.908648523321903046e-01 1.076757420821563976e-01 5.466044131640152709e-02 2.450900763316006190e-02 9.392545633632426449e-03 2.498028095879051887e-03 3.942091869117291696e-04 6.599426526513261896e-05 5.262032167488359475e-07
7.165677641212977456e-01 5.008334164870165139e-01 3.391204704060131747e-01 2.041740645981586222e-01 1.166913745768571459e-01 6.005836344993263631e-02 2.735732408995380366e-02 1.087040057217786466e-02 3.074715096963378733e-03 5.433096219925266689e-04 8.734379409016575506e-05 4.406634257175492042e-06
7.434834263010086097e-01 5.239972438896264295e-01 3.579937526673425685e-01 2.177830629512828020e-01 1.261020031473857606e-01 6.574917967285476283e-02 3.041028339636692515e-02 1.247915387998211646e-02 3.732737711627400531e-03 7.293227100406265767e-04 1.132257279512485977e-04 1.266817830070379433e-05
7.702463591868687898e-01 5.470987715356213643e-01 3.770876925144481251e-01 2.316347649234535011e-01 1.358550092971244072e-01 7.172312084949981903e-02 3.368039717732671662e-02 1.421020353746311159e-02 4.477182315147226581e-03 9.533350703884753549e-04 1.482643076772626031e-04 2.500253999773885164e-05
7.968728460760048371e-01 5.700398892407094742e-01 3.963173591498175830e-01 2.456684796834276707e-01 1.458887587589733081e-01 7.797050766059099303e-02 3.717002938241868032e-02 1.605110362572787983e-02 5.313180652860260457e-03 1.215694066901071074e-03 1.965252442843430181e-04 4.250588498630934010e-05
8.299610292887912300e-01 5.892519076272232370e-01 4.204228980878354505e-01 2.632759121463534857e-01 1.582804535221112863e-01 8.578167366969961793e-02 4.159031713266749669e-02 1.830698262124827794e-02 6.382758041439698556e-03 1.543551159066362073e-03 2.564278554965271242e-04 6.214074330807052853e-05
8.641009173722494774e-01 6.291340171031362116e-01 4.458202828274641649e-01 2.820770316911828113e-01 1.715793325942203962e-01 9.432623664178833855e-02 4.649835694092695898e-02 2.081392056170636856e-02 7.615592377602873470e-03 1.945038943552484688e-03 3.399560451569564440e-04 8.343110227991166680e-05
8.985729501191490609e-01 6.598501846155649941e-01 4.719986042233947909e-01 3.017041679995228765e-01 1.855880899577875831e-01 1.034935424051794395e-01 5.182631240338303469e-02 2.357188427373600390e-02 9.003001700835231921e-03 2.430715886501007110e-03 4.531316114251787252e-04 1.043814859977287574e-04
9.333621795176915148e-01 6.910342045483246487e-01 4.989054771683996137e-01 3.221537183306951158e-01 2.003297938166752612e-01 1.132944447646521413e-01 5.758143605886919397e-02 2.661664517074966915e-02 1.054841942268202118e-02 3.013103872477518666e-03 5.996298758336567536e-04 1.238909053668459006e-04
9.684168429869858263e-01 7.226666666060924671e-01 5.265084297803331870e-01 3.433928684311785551e-01 2.158293383140512112e-01 1.237241116555869436e-01 6.378035144319110783e-02 2.998343425929491171e-02 1.225485352653330785e-02 3.704479731797069228e-03 7.833149162757097267e-04 1.469289188906115230e-04
1.003733346997054854e+00 7.546599677380255722e-01 5.548098878983992455e-01 3.653987417722636133e-01 2.320910418739255965e-01 1.347708730165249613e-01 7.045281140207110271e-02 3.369811954074608540e-02 1.412772874310118561e-02 4.515539413249794465e-03 1.010063231657267217e-03 1.786888780424616627e-04
1.039256180649224870e+00 7.869629791113834649e-01 5.837603853977992863e-01 3.881498560251997465e-01 2.491150447223154096e-01 1.464392476657736808e-01 7.763032800941400968e-02 3.777406571086270454e-02 1.617812574899785139e-02 5.454448619572923110e-03 1.287768401628158147e-03 2.236755948076362798e-04
1.074907031256871370e+00 8.195859277711536883e-01 6.132877824972815528e-01 4.116106646299005911e-01 2.669007149702715687e-01 1.587456358700304326e-01 8.533717672868808279e-02 4.221739482898921592e-02 1.842474820404781805e-02 6.526482444017310015e-03 1.625333588259668914e-03 2.878017668970494092e-04
1.110635512271542558e+00 8.525108613354601683e-01 6.433404383343688249e-01 4.357520891409175090e-01 2.854232632051104113e-01 1.717152027559794292e-01 9.358358288353393895e-02 4.702922550231006943e-02 2.089378558159538102e-02 7.734247555985827340e-03 2.032368536479034916e-03 3.768456205484585942e-04
1.146384853470917786e+00 8.857238306345472934e-01 6.738324465242971906e-01 4.605791088653738985e-01 3.046511929321338297e-01 1.853598916747815906e-01 1.023699487265748165e-01 5.221554212268125772e-02 2.361431345400590021e-02 9.078694625022276990e-03 2.519592036118507676e-03 4.947428255222984699e-04
1.182105069325189328e+00 9.192007566846666089e-01 7.047087759854064881e-01 4.860533112645942233e-01 3.245609073637983344e-01 1.996920952135911864e-01 1.116912956832784992e-01 5.778887860098708834e-02 2.661398514170925517e-02 1.056092835283259194e-02 3.097986002934590127e-03 6.447292239502121344e-04
1.217719711956798401e+00 9.529046337791027277e-01 7.359377340539000611e-01 5.121266580855240447e-01 3.451312286153854214e-01 2.147126137291446857e-01 1.215442222583398985e-01 6.376494770896147524e-02 2.991288188740163709e-02 1.218422631146827244e-02 3.777772699567295139e-03 8.312378114847538205e-04
1.253190489333300350e+00 9.868145320025731859e-01 7.674748323857066845e-01 5.387548603076756093e-01 3.663323210104124095e-01 2.304097233141964018e-01 1.319267495167790183e-01 7.016729966795566542e-02 3.351559436161259675e-02 1.395799173667142991e-02 4.566479249045781418e-03 1.060110353410603258e-03
1.288513585112567306e+00 1.020885482295103897e+00 7.992896651827096077e-01 5.658846043009415627e-01 3.881474781875718927e-01 2.467483182036475098e-01 1.428465859097599044e-01 7.701183708628253632e-02 3.741676024513444776e-02 1.589969053315145806e-02 5.467652715911295452e-03 1.337464013660113853e-03
1.323684461203717744e+00 1.055072250773966935e+00 8.313659868442755396e-01 5.934412229008336759e-01 4.105608705632171618e-01 2.636843782321536267e-01 1.543282983407221753e-01 8.430362376285771564e-02 4.160711605085833098e-02 1.803421708550575001e-02 6.480754846789652315e-03 1.669534627697745422e-03
1.358740184268632634e+00 1.070844647070998246e+00 8.637119620036058931e-01 6.213312999116374913e-01 4.335625485066570972e-01 2.811665166110274838e-01 1.664004821447234439e-01 9.203101402436406064e-02 4.608273312690118473e-02 2.038785687817663145e-02 7.602454231467059738e-03 2.063247736086267284e-03
1.393742908330276808e+00 1.123625436456426208e+00 8.963029052184278145e-01 6.494950774893039069e-01 4.571153804241677721e-01 2.991402681745924941e-01 1.790810341196807376e-01 1.001677604046858350e-01 5.085060800314943064e-02 2.298167202346486707e-02 8.828983552734270129e-03 2.526597093585795581e-03
1.428760273469714903e+00 1.157952603096045641e+00 9.290736063796675159e-01 7.428424224802064879e-01 4.811987585538815559e-01 3.175573526051233553e-01 1.923527956554758611e-01 1.086895424714732772e-01 5.592808718943835522e-02 2.582383994915411068e-02 1.015939632253644136e-02 3.067992067646134642e-03
1.463905346125071061e+00 1.192271818494066160e+00 9.620221491190211749e-01 7.065359401313044962e-01 5.057415851224998926e-01 3.364066899555462897e-01 2.061771754616321672e-01 1.175870468555840348e-01 6.133431143136425234e-02 2.890405388157986019e-02 1.159948555220101027e-02 3.693815698370373282e-03
1.500173371840865189e+00 1.229373933195111457e+00 9.987826415841080108e-01 7.389891869186475670e-01 5.337710163786930639e-01 3.581711372821271278e-01 2.222038056786333760e-01 1.281672001245760251e-01 6.778447329486821105e-02 3.251484564490169510e-02 1.336998934257307980e-02 4.472734192940391006e-03
1.536028853662930960e+00 1.266438385859267601e+00 1.036079029582424926e+00 7.722223989491189267e-01 5.626830177588688642e-01 3.809741470082810832e-01 2.390224502948723184e-01 1.395539165647651791e-01 7.479343967160291540e-02 3.643802654684209080e-02 1.536720283477501642e-02 5.372607075003602885e-03
1.571332512655643665e+00 1.303260891523072784e+00 1.073614310540278671e+00 8.059577291329610427e-01 5.922855380828027094e-01 4.046833427996444077e-01 2.565211798345000127e-01 1.516945020195346883e-01 8.232674131887587898e-02 4.068401341362135049e-02 1.760191274713870935e-02 6.392492652810131092e-03
1.606014576188363074e+00 1.339802302778404286e+00 1.111277908608876652e+00 8.401923638538775219e-01 6.225129666143918161e-01 4.292920913375372072e-01 2.747136128175198255e-01 1.645969281390527172e-01 9.039259123772386273e-02 4.528904857006688794e-02 2.008617475742372621e-02 7.536449918259117801e-03
1.640016551771401598e+00 1.376038541944405447e+00 1.148982250028500962e+00 8.748952331684037853e-01 6.533206182766926329e-01 4.547709404777954822e-01 2.936220351290534936e-01 1.782400978348625264e-01 9.901307199285752647e-02 5.029202701210359894e-02 2.282436803268370409e-02 8.813104106954936651e-03
1.673289743688496367e+00 1.411935995045272341e+00 1.186628949948498768e+00 9.985462708887062888e-01 6.847313988842863575e-01 4.810572504989005238e-01 3.132881582026274536e-01 1.925901775197290666e-01 1.082106951993401789e-01 5.572797280286918842e-02 2.581702278267986386e-02 1.023593508595344211e-02
1.705732590691214634e+00 1.447465816133480576e+00 1.224106456131055287e+00 9.454481427644459979e-01 7.167129490267162284e-01 5.081039335884275365e-01 3.337503495417813437e-01 2.076087111974970756e-01 1.180134939726214388e-01 6.161871143460021655e-02 2.906651393004413761e-02 1.182213728860114117e-02
1.737322185792606444e+00 1.482612650649145269e+00 1.261332446376836058e+00 9.812218348146676261e-01 7.492194256066978530e-01 5.358571362767620139e-01 3.550336863601725734e-01 2.232727507807014122e-01 1.284526391679911561e-01 6.797512218353803093e-02 3.258455361896168967e-02 1.358963185590263134e-02
