  1.00000000000000002E-003       21.920030741696532            21.920137537621272            3.2483319956343917     
  1.03706397503149539E-003       21.184827833522426            21.184930812237905            3.1805323222573922     
  1.07550168830812618E-003       20.530612076360093            20.530711375029028            3.1698672527261391     
  1.11536405602990964E-003       19.883563203312558            19.883658953030473            3.1433689944961327     
  1.15670388155362982E-003       19.210027437537626            19.210119765156335            3.0682057778667695     
  1.19957592533836738E-003       18.559237836028927            18.559326863791608            2.9944032892388432     
  1.24403697748349173E-003       17.965838350859190            17.965924196606068            2.9573697816192905     
  1.29014593295519674E-003       17.407549276005785            17.407632053757041            2.9355625347524730     
  1.33796386960123343E-003       16.858512917828644            16.858592736561963            2.9038345008433759     
  1.38755412905717667E-003       16.282591882051300            16.282668848673360            2.8267335345902223     
  1.43898240065139997E-003       15.726303536361383            15.726377752168274            2.7514377611317511     
  1.49231680841990506E-003       15.253584695517029            15.253656259046581            2.7425211379918459     
  1.54762800134626132E-003       14.833729855597246            14.833798861268949            2.7698925331223152     
  1.60498924694620223E-003       14.415545656575521            14.415612196213250            2.7829510010529952     
  1.66447652832083502E-003       13.914261938827103            13.914326100305967            2.6974976243350075     
  1.72616864480702845E-003       13.430396337141946            13.430458205531499            2.6146008636952165     
  1.79014731635830648E-003       12.957253633409289            12.957313290499007            2.5280966413358734     
  1.85649729179450905E-003       12.496019047522681            12.496076572793552            2.4396823345573879     
  1.92530646106361990E-003       12.052694379921691            12.052749849010683            2.3558535970942107     
  1.99666597166445843E-003       11.689836892919752            11.689890379707165            2.3396438945053331     
  2.07067034938446639E-003       11.337521069392576            11.337572644411539            2.3215868940182460     
  2.14741762351251027E-003       10.976035301106698            10.976085032883871            2.2824137602971200     
  2.22700945669257119E-003       10.606491015852336            10.606538970219722            2.2236628701819434     
  2.30955127959032915E-003       10.249341574075283            10.249387814655188            2.1661992738428566     
  2.39515243055102344E-003       9.9660903776720904            9.9661349655147475            2.1719233496716370     
  2.48392630043359165E-003       9.6924673963723897            9.6925103907157997            2.1769478560238515     
  2.57599048281293742E-003       9.4139429318395642            9.4139843895130060            2.1671122027343945     
  2.67146692974928575E-003       9.1279207415771175            9.1279607175799029            2.1401760636816598     
  2.77048211333097904E-003       8.8503186073086137            8.8503571545683482            2.1124004167858303     
  2.87316719320468298E-003       8.5994189257852440            8.5994560953702024            2.1023985894065209     
  2.97965819031493270E-003       8.3571613351946681            8.3571971762885333            2.0924293231227549     
  3.09009616708315685E-003       8.1008018833642019            8.1008364434907190            2.0600563645211460     
  3.20462741426484621E-003       7.8182459532731805            7.8182792782599595            1.9934817984547835     
  3.32340364473240413E-003       7.5455395905074560            7.5455717244434783            1.9290377684636335     
  3.44658219444034675E-003       7.4036407893232496            7.4036717748280836            1.9879581417822587     
  3.57432623083908056E-003       7.2849925841024792            7.2850224621595547            2.0629519662407971     
  3.70680496901331985E-003       7.1466423856544434            7.1466711958420461            2.1113231589896335     
  3.84419389583145294E-003       6.9680079673998785            6.9680357479020696            2.1127368323747988     
  3.98667500240277705E-003       6.7930136932505993            6.7930404808758587            2.1113558495535569     
  4.13443702515052004E-003       6.6035977167907296            6.6036235470207618            2.0893483395040828     
  4.28767569581998877E-003       6.4140165350044329            6.4140414420361873            2.0611925554669952     
  4.44659400075301040E-003       6.2424539410719282            6.2424779579190144            2.0452861214350500     
  4.61140244977211854E-003       6.1133168042098029            6.1133399626670615            2.0662420952874410     
  4.78231935503064913E-003       5.9854367316298607            5.9854590624167239            2.0830909038265149     
  4.95957112019814166E-003       5.8010652787688857            5.8010868114160017            2.0382758164210428     
  5.14339254036409125E-003       5.5999115300433342            5.5999322931062441            1.9716907796614265     
  5.33402711305732552E-003       5.4188258066458719            5.4188458276196458            1.9203643700868087     
  5.53172736079300068E-003       5.2997690579091632            5.2997883633186671            1.9264294216283233     
  5.73675516557447477E-003       5.1823008609222523            5.1823194763489058            1.9296112529384419     
  5.94938211579312901E-003       5.0722014362238026            5.0722193863180260            1.9358499026231275     
  6.16988986598571067E-003       4.9662989758490435            4.9663162843936171            1.9421276689836315     
  6.39857050992568080E-003       4.8589702981120713            4.8589869880272474            1.9429699689509710     
  6.63572696754282949E-003       4.7354844420273325            4.7355005354328314            1.9237891293344103     
  6.88167338618365671E-003       4.6146188277887505            4.6146343459984038            1.9035007371068220     
  7.13673555674407441E-003       4.5104869786568464            4.5105019422279300            1.8963515443142851     
  7.40125134522562345E-003       4.4173365056726599            4.4173509344329700            1.8967176292756494     
  7.67557114028688797E-003       4.3259605675043939            4.3259744805601423            1.8955160265981486     
  7.96005831738294707E-003       4.2486406575850797            4.2486540733731308            1.9051476784041483     
